Datum,DAX50ESGneu,HDAXneu,DAX39ESG,HDAX73
30.05.17,1944.571742,2084.752383,1919.804641,2075.06454
31.05.17,1945.15377,2085.646266,1920.387172,2075.939266
01.06.17,1957.563657,2106.139886,1931.108658,2095.483058
02.06.17,1976.0675,2124.60637,1949.919487,2114.081842
05.06.17,1976.290772,2124.750338,1950.16036,2114.239764
06.06.17,1952.875809,2106.418172,1926.776331,2095.757102
07.06.17,1947.85133,2101.327692,1922.621298,2091.057651
08.06.17,1947.975685,2097.602998,1922.239931,2087.191056
09.06.17,1965.327386,2114.0881,1939.153981,2103.554917
12.06.17,1949.776505,2091.282413,1925.960958,2083.110956
13.06.17,1960.310351,2103.202169,1936.145259,2095.049526
14.06.17,1968.59038,2108.932207,1944.9924,2101.409878
15.06.17,1951.210134,2088.944551,1927.171696,2082.056579
16.06.17,1967.386305,2108.502839,1942.446638,2101.310672
19.06.17,1986.619818,2127.649373,1961.063818,2120.176351
20.06.17,1978.378406,2120.189017,1951.890012,2112.349025
21.06.17,1971.540883,2112.224635,1944.941197,2104.686117
22.06.17,1970.001884,2112.601393,1943.956193,2105.130747
23.06.17,1960.514023,2106.034045,1934.687423,2098.7564
26.06.17,1966.736534,2112.614343,1941.054186,2105.40902
27.06.17,1946.563532,2087.911451,1921.324916,2081.441854
28.06.17,1941.450345,2074.58825,1916.603965,2068.061731
29.06.17,1908.181663,2038.24619,1884.600666,2032.251929
30.06.17,1902.424407,2036.740461,1877.792824,2030.072824
03.07.17,1921.549374,2055.327419,1897.174875,2049.242804
04.07.17,1915.412225,2050.601683,1891.890623,2045.204783
05.07.17,1927.444882,2062.783161,1904.311923,2058.30841
06.07.17,1911.828852,2048.008602,1889.877588,2044.417464
07.07.17,1911.544803,2050.796546,1888.688878,2046.922927
10.07.17,1920.25147,2062.806544,1896.222507,2057.83843
11.07.17,1917.505254,2067.642125,1893.101029,2063.052184
12.07.17,1943.264994,2099.950961,1918.839344,2095.178406
13.07.17,1949.606102,2110.464326,1925.944013,2107.312586
14.07.17,1949.646115,2116.66156,1925.148384,2112.907254
17.07.17,1946.640719,2119.042539,1921.512523,2114.268269
18.07.17,1928.553322,2104.003229,1904.664411,2100.008395
19.07.17,1933.62812,2109.232124,1910.016773,2104.847871
20.07.17,1928.483503,2103.200512,1905.405227,2098.532403
21.07.17,1896.773643,2073.458287,1873.481053,2068.477248
24.07.17,1888.505698,2065.578531,1864.708911,2060.333051
25.07.17,1897.847915,2075.106939,1874.903526,2070.719507
26.07.17,1906.10521,2089.586453,1880.935815,2084.231992
27.07.17,1901.839425,2087.406281,1875.484067,2080.823812
28.07.17,1896.503825,2078.04146,1871.110969,2072.412744
31.07.17,1893.239191,2075.947596,1867.136765,2068.603253
01.08.17,1911.394298,2092.004821,1885.302268,2084.655243
02.08.17,1909.678858,2085.236389,1884.085614,2077.59547
03.08.17,1908.17958,2079.40624,1882.727716,2071.691547
04.08.17,1928.964753,2099.817451,1903.677371,2092.061373
07.08.17,1925.812606,2101.342236,1899.757338,2094.135828
08.08.17,1929.824701,2105.782551,1904.044257,2100.051877
09.08.17,1906.90946,2077.467888,1881.380476,2071.157104
10.08.17,1880.597296,2053.281329,1854.324692,2045.332471
11.08.17,1878.448854,2046.158444,1852.987183,2039.131911
14.08.17,1898.672682,2072.547345,1872.384386,2064.920749
15.08.17,1897.774149,2071.224744,1870.873181,2063.145736
16.08.17,1910.981813,2082.570436,1883.502382,2073.673805
17.08.17,1903.049525,2077.265089,1874.662014,2067.279178
18.08.17,1898.095957,2070.709502,1870.264257,2061.674416
21.08.17,1884.982747,2057.920522,1857.541905,2048.625837
22.08.17,1907.313847,2082.025605,1880.746396,2073.40385
23.08.17,1899.049271,2077.325687,1871.80656,2068.568487
24.08.17,1899.28469,2074.657466,1872.240241,2065.596175
25.08.17,1895.285354,2073.691077,1868.410122,2064.452732
28.08.17,1885.051444,2064.029731,1857.888151,2054.936539
29.08.17,1857.871437,2044.666787,1830.383251,2037.194863
30.08.17,1871.390294,2059.256264,1843.502101,2052.690043
31.08.17,1879.449121,2068.274432,1850.823523,2060.457573
01.09.17,1890.769383,2081.075113,1862.28789,2074.333959
04.09.17,1883.905038,2071.996558,1856.08178,2066.117354
05.09.17,1883.494118,2073.37626,1856.910068,2067.782619
06.09.17,1893.916834,2081.879271,1868.368251,2077.149807
07.09.17,1903.977795,2095.685743,1878.037777,2090.332348
08.09.17,1905.633759,2096.287145,1878.958591,2090.165615
11.09.17,1935.911404,2123.921538,1909.28947,2117.28772
12.09.17,1938.91401,2129.771843,1911.615984,2123.001287
13.09.17,1941.395387,2132.289024,1913.540533,2126.291022
14.09.17,1945.663554,2134.934226,1916.856562,2127.146903
15.09.17,1942.123931,2136.331542,1913.370419,2127.569598
18.09.17,1945.321638,2142.719579,1915.706842,2133.556441
19.09.17,1942.279433,2145.480045,1911.875206,2135.927888
20.09.17,1933.134329,2139.086945,1902.60654,2129.29649
21.09.17,1940.422242,2147.857988,1910.360874,2138.479191
22.09.17,1940.585392,2151.80858,1910.57335,2140.939612
25.09.17,1942.392822,2151.361809,1912.605137,2140.354471
26.09.17,1937.911974,2145.7206,1907.354821,2133.776437
27.09.17,1944.639637,2150.801327,1915.456389,2140.579515
28.09.17,1951.67171,2161.965417,1922.529966,2151.70596
29.09.17,1966.505686,2176.901949,1936.814657,2166.823909
02.10.17,1978.82399,2193.973921,1950.028834,2184.166357
03.10.17,1978.833439,2193.97981,1950.039082,2184.172863
04.10.17,1987.552246,2208.577923,1959.054486,2199.373115
05.10.17,1988.394372,2205.431608,1961.425745,2197.274275
06.10.17,1983.588108,2195.928966,1957.967781,2188.026465
09.10.17,1983.854246,2190.186735,1958.296747,2181.868323
10.10.17,1984.602527,2189.832767,1958.73404,2181.143665
11.10.17,1987.847072,2195.367235,1961.158778,2186.26223
12.10.17,1995.784254,2204.165583,1970.02755,2195.094951
13.10.17,1995.103816,2203.583707,1969.407748,2193.552991
16.10.17,1996.547762,2208.066395,1970.855402,2197.163055
17.10.17,1991.295554,2202.821668,1965.148384,2191.587532
18.10.17,2000.482703,2212.337804,1975.018594,2201.021355
19.10.17,1985.372731,2191.068902,1963.773429,2182.142844
20.10.17,1986.070062,2192.767442,1965.290951,2184.824644
23.10.17,1984.364736,2193.63207,1963.580261,2185.741529
24.10.17,1983.544465,2191.4635,1961.836797,2182.846847
25.10.17,1979.492158,2185.120264,1958.259796,2177.414344
26.10.17,2014.746266,2222.189626,1992.929538,2214.505517
27.10.17,2021.752133,2235.061301,1998.229731,2226.81339
30.10.17,2020.619872,2233.940613,1996.107874,2222.55678
31.10.17,2020.619872,2233.940613,1996.107874,2222.55678
01.11.17,2043.727323,2261.068675,2020.110085,2250.22551
02.11.17,2041.854054,2260.538634,2018.233126,2250.186232
03.11.17,2040.677063,2271.906123,2014.949382,2261.030023
06.11.17,2038.640474,2275.254566,2013.760437,2264.770233
07.11.17,2028.742467,2267.033879,2002.572945,2256.933325
08.11.17,2032.587301,2259.061817,2004.901121,2246.454948
09.11.17,2005.290633,2222.443229,1977.826799,2210.437419
10.11.17,2003.657161,2223.82019,1977.097405,2209.513454
13.11.17,1994.800357,2209.319201,1968.825182,2195.756265
14.11.17,1993.382617,2212.774576,1965.279573,2196.97758
15.11.17,1980.007304,2192.711985,1952.696681,2178.363824
16.11.17,1993.501818,2213.031188,1963.857569,2196.986062
17.11.17,1988.479992,2209.446999,1959.342443,2193.772814
20.11.17,1996.501774,2226.775899,1967.943768,2212.371733
21.11.17,2010.236221,2249.776365,1980.261267,2233.955805
22.11.17,1988.373129,2228.229945,1958.182003,2212.273901
23.11.17,1987.248549,2232.652261,1956.39288,2215.940907
24.11.17,1993.836446,2237.550073,1961.91298,2220.642631
27.11.17,1985.706033,2225.595602,1954.046007,2209.422959
28.11.17,1995.445921,2235.622651,1963.177496,2219.416035
29.11.17,2001.529854,2232.47568,1969.72884,2218.091772
30.11.17,1999.975034,2234.200634,1966.762127,2217.23379
01.12.17,1974.679911,2208.3075,1941.937602,2192.113209
04.12.17,2001.230032,2237.571405,1968.721703,2222.698515
05.12.17,2000.975654,2233.669682,1968.489518,2217.977468
06.12.17,1999.452682,2226.1467,1966.491542,2211.000528
07.12.17,2000.618152,2229.544118,1967.634955,2213.926543
08.12.17,2015.361036,2244.028902,1982.354454,2227.864207
11.12.17,2008.881498,2233.799407,1975.366539,2217.804002
12.12.17,2015.162978,2233.93161,1981.887902,2217.767061
13.12.17,2012.304929,2229.631032,1977.203431,2211.792689
14.12.17,2005.487195,2225.562938,1970.435077,2207.806604
15.12.17,2011.105912,2230.689951,1976.704843,2212.49779
18.12.17,2038.559341,2262.507681,2003.467278,2243.867475
19.12.17,2027.710611,2252.241497,1990.776359,2232.706288
20.12.17,2006.456204,2232.745106,1968.970914,2212.632632
21.12.17,2012.251872,2238.616109,1974.34319,2218.017446
22.12.17,2007.65223,2233.127693,1969.568909,2212.694714
25.12.17,2007.65223,2233.127693,1969.568909,2212.694714
26.12.17,2007.65223,2233.127693,1969.568909,2212.694714
27.12.17,2009.953359,2238.833087,1971.129716,2218.516276
28.12.17,2002.640634,2229.931323,1964.252432,2209.531539
29.12.17,1995.268292,2225.256377,1956.83967,2204.672752
01.01.18,1995.268292,2225.256377,1956.83967,2204.672752
02.01.18,1990.4209,2226.323621,1951.719977,2205.057465
03.01.18,2005.530532,2247.484001,1965.986465,2224.531258
04.01.18,2032.364432,2275.261789,1992.072694,2252.688958
05.01.18,2055.711034,2301.288292,2015.767252,2279.335891
08.01.18,2061.036897,2312.851957,2021.196751,2291.11297
09.01.18,2072.236468,2324.396537,2032.70078,2303.126975
10.01.18,2050.610657,2306.846845,2012.133693,2287.133007
11.01.18,2048.552655,2304.686727,2010.240051,2284.745099
12.01.18,2054.479285,2310.806122,2015.919465,2288.830908
15.01.18,2049.839841,2303.210567,2011.773561,2280.359721
16.01.18,2062.873185,2317.957554,2024.770827,2296.38084
17.01.18,2058.799804,2312.363011,2019.324909,2289.733097
18.01.18,2069.780346,2322.824438,2030.238319,2300.328021
19.01.18,2092.937252,2354.714085,2053.302915,2333.300371
22.01.18,2091.757337,2358.114913,2053.468146,2337.433635
23.01.18,2102.448458,2365.939711,2065.279196,2345.884915
24.01.18,2087.444126,2342.499656,2051.026632,2323.282317
25.01.18,2069.692109,2320.697408,2033.837705,2301.205046
26.01.18,2079.138055,2334.146935,2043.522223,2314.000627
29.01.18,2072.706918,2328.269027,2037.715947,2308.183528
30.01.18,2059.012749,2311.000794,2024.543211,2292.36473
31.01.18,2063.484318,2315.776274,2028.7153,2297.778308
01.02.18,2045.015596,2301.980935,2010.517921,2286.972696
02.02.18,2016.357509,2266.84929,1983.007931,2252.395978
05.02.18,1995.938872,2236.710738,1963.2893,2222.362098
06.02.18,1948.618254,2180.257955,1915.224527,2163.774754
07.02.18,1989.283642,2233.742975,1953.375536,2216.437891
08.02.18,1938.63167,2169.947011,1904.955948,2154.421799
09.02.18,1922.47628,2152.498511,1889.896669,2137.179155
12.02.18,1946.946748,2182.188491,1914.259643,2167.310328
13.02.18,1932.786718,2166.663876,1900.467344,2151.671586
14.02.18,1954.189013,2197.9361,1920.816884,2180.339635
15.02.18,1962.886372,2207.216405,1928.436926,2189.493843
16.02.18,1980.565923,2228.412945,1944.648976,2209.674419
19.02.18,1972.271137,2214.464897,1937.229704,2195.346995
20.02.18,1988.197198,2228.736134,1951.9417,2209.042569
21.02.18,1983.933918,2224.698756,1947.252773,2204.577024
22.02.18,1984.247676,2227.264316,1947.605951,2208.793633
23.02.18,1989.368174,2226.915135,1953.514474,2207.927076
26.02.18,1997.000299,2236.089165,1962.121152,2217.333865
27.02.18,1991.92895,2227.49178,1957.724467,2208.010164
28.02.18,1984.903607,2218.217173,1950.658536,2198.654429
01.03.18,1947.54969,2174.381275,1913.569797,2153.851447
02.03.18,1906.064269,2125.681988,1872.765706,2105.205798
05.03.18,1929.852192,2151.899604,1895.680367,2129.309886
06.03.18,1933.735027,2167.33453,1899.627719,2144.058964
07.03.18,1953.629272,2181.649214,1919.978903,2158.156752
08.03.18,1970.589264,2202.323995,1936.499646,2176.798289
09.03.18,1973.577697,2210.9905,1939.142364,2185.750922
12.03.18,1977.173694,2222.635931,1942.95971,2196.471156
13.03.18,1950.206282,2199.456681,1915.004364,2172.672315
14.03.18,1957.174421,2203.930452,1924.25506,2178.555141
15.03.18,1972.120053,2227.023232,1939.806011,2202.382068
16.03.18,1972.845085,2218.65223,1942.108391,2194.472728
19.03.18,1957.923823,2200.529919,1926.083013,2175.117491
20.03.18,1976.824247,2219.458774,1944.826027,2193.84763
21.03.18,1978.410745,2221.713813,1946.749913,2194.815009
22.03.18,1949.464697,2177.682014,1918.777138,2150.168646
23.03.18,1915.850247,2147.886331,1883.955292,2120.653084
26.03.18,1904.488716,2131.480798,1873.095851,2104.206736
27.03.18,1928.198496,2159.590609,1896.455067,2131.586014
28.03.18,1929.260739,2145.814843,1898.49376,2119.980998
29.03.18,1952.247595,2169.989272,1921.323395,2145.126978
30.03.18,1952.247595,2169.989272,1921.323395,2145.126978
02.04.18,1952.247595,2169.989272,1921.323395,2145.126978
03.04.18,1935.704758,2151.707007,1905.098222,2127.086845
04.04.18,1930.769197,2135.336999,1902.11198,2112.668927
05.04.18,1980.775333,2198.975022,1951.276171,2175.812545
06.04.18,1975.541989,2188.990255,1945.516418,2165.858933
09.04.18,1981.670415,2199.523747,1952.551129,2176.307987
10.04.18,1998.940085,2225.998165,1969.870401,2201.724423
11.04.18,1981.877921,2210.359415,1953.153334,2187.50712
12.04.18,1994.33752,2225.217337,1965.374809,2201.644653
13.04.18,2001.494471,2229.592373,1972.103335,2205.364371
16.04.18,1995.277367,2219.28287,1966.736187,2195.77442
17.04.18,2019.285202,2245.026919,1990.019577,2220.681581
18.04.18,2020.497815,2248.969207,1990.323797,2224.072827
19.04.18,2021.35561,2247.466673,1992.448748,2225.02649
20.04.18,2022.001039,2243.609901,1993.635618,2221.391799
23.04.18,2029.066421,2252.128379,2001.308457,2229.981963
24.04.18,2020.03141,2241.680996,1992.571205,2220.084219
25.04.18,1993.026848,2204.388937,1970.512474,2185.955931
26.04.18,2006.321707,2227.037891,1985.168238,2209.516258
27.04.18,2014.393964,2232.79961,1994.876051,2216.631708
30.04.18,2020.108226,2238.575607,2000.716641,2222.65419
01.05.18,2019.678904,2238.493353,2000.259278,2222.359061
02.05.18,2046.090619,2274.833659,2025.969016,2257.323997
03.05.18,2031.042644,2267.742218,2009.429396,2250.477016
04.05.18,2041.03222,2280.299981,2019.943379,2263.478985
07.05.18,2061.816584,2303.08599,2040.522419,2285.728997
08.05.18,2061.451502,2299.883286,2039.659007,2282.22569
09.05.18,2060.794891,2298.733556,2039.173301,2281.150737
10.05.18,2066.073271,2309.8757,2044.522932,2292.213275
11.05.18,2062.978723,2307.408153,2041.396905,2289.40605
14.05.18,2061.906691,2301.181741,2040.016567,2282.319923
15.05.18,2060.64017,2301.851295,2039.074372,2282.878312
16.05.18,2067.124705,2309.853648,2045.369312,2290.993409
17.05.18,2089.948921,2332.844094,2067.434687,2316.043006
18.05.18,2088.360281,2327.573651,2065.281904,2311.047017
21.05.18,2088.324014,2327.824607,2065.242536,2311.323828
22.05.18,2100.666418,2342.460764,2078.554037,2326.805555
23.05.18,2073.013164,2318.140533,2051.529862,2303.217587
24.05.18,2062.729239,2307.769747,2041.484458,2292.079531
25.05.18,2076.032494,2324.230377,2053.63646,2307.920035
28.05.18,2069.401702,2317.344538,2046.784882,2301.405872
29.05.18,2032.140032,2278.622646,2009.056843,2261.85139
30.05.18,2046.315324,2292.146482,2023.228571,2275.471914
31.05.18,2026.844964,2278.799821,2002.377279,2260.878521
01.06.18,2041.320044,2296.6494,2016.454025,2279.232055
04.06.18,2049.139554,2306.940855,2024.338686,2289.277797
05.06.18,2054.247578,2315.573912,2029.02075,2296.975959
06.06.18,2059.44717,2329.002362,2033.876265,2309.608964
07.06.18,2047.880307,2317.021116,2022.54781,2298.297863
08.06.18,2045.255631,2314.012279,2020.117159,2297.375954
11.06.18,2051.443436,2324.302929,2025.971332,2308.1607
12.06.18,2054.581559,2331.674198,2029.143523,2316.555435
13.06.18,2063.664802,2343.822239,2039.019418,2329.095888
14.06.18,2091.48593,2372.73173,2067.563011,2358.198653
15.06.18,2074.356671,2345.532133,2050.818693,2331.798202
18.06.18,2051.453497,2321.981629,2028.31323,2307.503708
19.06.18,2028.551785,2291.096863,2006.351565,2276.077034
20.06.18,2030.212279,2297.183848,2006.860717,2280.759621
21.06.18,1999.261593,2265.104635,1976.067775,2248.539501
22.06.18,2007.104929,2271.583039,1983.882112,2255.715679
25.06.18,1962.654835,2222.122179,1941.73908,2206.771045
26.06.18,1965.555031,2228.703364,1944.656436,2214.308406
27.06.18,1978.732966,2239.822016,1957.877569,2226.396269
28.06.18,1952.248343,2202.948682,1934.514834,2191.82787
29.06.18,1976.311751,2232.187887,1957.053616,2221.452082
02.07.18,1961.281621,2212.406966,1941.467586,2200.588462
03.07.18,1983.35725,2239.576208,1964.2061,2227.754623
04.07.18,1974.437803,2217.488266,1956.028557,2206.424768
05.07.18,1990.431165,2240.478478,1971.462773,2228.641367
06.07.18,1993.316235,2247.484827,1973.861745,2234.608777
09.07.18,2003.560767,2263.612206,1984.48648,2251.507154
10.07.18,2019.671868,2282.34588,1999.93923,2269.912233
11.07.18,1999.657674,2259.365963,1980.484224,2247.068199
12.07.18,2011.771225,2281.849858,1994.167179,2269.785031
13.07.18,2019.099755,2288.667001,2001.553402,2276.102245
16.07.18,2021.32954,2292.531971,2002.930606,2278.572236
17.07.18,2035.926949,2308.787189,2016.705898,2294.936735
18.07.18,2050.950383,2329.177397,2030.545387,2313.808422
19.07.18,2039.86845,2320.552898,2019.850173,2306.311016
20.07.18,2024.847531,2304.329687,2005.351563,2290.006824
23.07.18,2021.523111,2300.936506,2002.009484,2286.84269
24.07.18,2040.449672,2324.411026,2020.634368,2309.993069
25.07.18,2026.988672,2309.996083,2005.614288,2293.469778
26.07.18,2047.669028,2335.311895,2027.323797,2320.106454
27.07.18,2048.643136,2342.409776,2028.404295,2326.200154
30.07.18,2046.750051,2335.785548,2027.147173,2320.321206
31.07.18,2045.942798,2331.112106,2025.958149,2314.680119
01.08.18,2039.207964,2322.371376,2018.37415,2305.459881
02.08.18,2012.448433,2295.788734,1989.274326,2277.631378
03.08.18,2021.172678,2310.249368,1998.071932,2291.77877
06.08.18,2026.663357,2318.681462,2004.71864,2301.099761
07.08.18,2025.500233,2317.835815,2005.163312,2300.947137
08.08.18,2022.338691,2310.136992,2001.280618,2293.218436
09.08.18,2038.419814,2336.625518,2017.967599,2321.993265
10.08.18,2013.176694,2321.944157,1992.260782,2309.562292
13.08.18,2012.107042,2321.039366,1989.439456,2307.941734
14.08.18,2010.152131,2316.99506,1988.031021,2305.720463
15.08.18,1981.592851,2281.798897,1959.155738,2270.070255
16.08.18,1988.748272,2297.499554,1965.134655,2284.902662
17.08.18,1983.673286,2297.501494,1960.183728,2286.322069
20.08.18,2000.820662,2315.851377,1977.491292,2304.866132
21.08.18,2010.243393,2324.38148,1986.103112,2312.604133
22.08.18,2004.336885,2320.437645,1979.538805,2307.270134
23.08.18,1999.247113,2322.727016,1973.725158,2309.136295
24.08.18,2004.693198,2334.809283,1978.766658,2320.414971
27.08.18,2025.226243,2361.400407,1999.33633,2347.650577
28.08.18,2028.09075,2365.26802,2001.755243,2351.507949
29.08.18,2035.289882,2373.755616,2010.202995,2361.049243
30.08.18,2030.933096,2370.609421,2006.930131,2358.877263
31.08.18,2009.842349,2347.775395,1985.847005,2335.675878
03.09.18,2007.350606,2344.265403,1983.699454,2332.982015
04.09.18,1987.756116,2316.942824,1963.424973,2304.609357
05.09.18,1963.531596,2286.741744,1939.621688,2274.920723
06.09.18,1951.363934,2278.166057,1928.805207,2268.037012
07.09.18,1953.59773,2277.917355,1931.398327,2267.993746
10.09.18,1958.836036,2290.646348,1936.842186,2280.190283
11.09.18,1950.694339,2283.107962,1928.196181,2272.986464
12.09.18,1965.958419,2298.149563,1944.20503,2289.19511
13.09.18,1958.818293,2270.551702,1937.770305,2263.226338
14.09.18,1966.994388,2289.676795,1946.489431,2283.037691
17.09.18,1962.562213,2288.607577,1942.333059,2282.355926
18.09.18,1966.640013,2295.191628,1946.368937,2289.032288
19.09.18,1969.703801,2292.229424,1949.907327,2287.911773
20.09.18,1978.849822,2293.484005,1958.642155,2287.874685
21.09.18,1988.48492,2294.261458,1968.565372,2289.675305
24.09.18,1974.399293,2279.454574,1955.385277,2274.640013
25.09.18,1971.188058,2283.755256,1953.162527,2278.991855
26.09.18,1969.460299,2283.198935,1951.568696,2279.292064
27.09.18,1975.629206,2285.667118,1959.481063,2284.258017
28.09.18,1957.150696,2261.471567,1941.000942,2259.348652
01.10.18,1971.239043,2289.256422,1954.655826,2287.037033
02.10.18,1964.801855,2282.788812,1949.752178,2281.152983
03.10.18,1964.801855,2282.788812,1949.752178,2281.152983
04.10.18,1949.479245,2261.893247,1936.336505,2263.55589
05.10.18,1928.823667,2222.549591,1917.563778,2224.872551
08.10.18,1904.096665,2180.369176,1892.041022,2181.778065
09.10.18,1905.02798,2183.267708,1893.190006,2186.30793
10.10.18,1857.019256,2112.139705,1845.734451,2115.247227
11.10.18,1823.27942,2085.994308,1812.862405,2088.661231
12.10.18,1823.043992,2089.377159,1813.267826,2092.69567
15.10.18,1826.612173,2087.125511,1816.545116,2090.928092
16.10.18,1860.991074,2137.672849,1849.527972,2140.461386
17.10.18,1855.725528,2128.558694,1843.306918,2130.139323
18.10.18,1848.96853,2115.816091,1836.301433,2117.408942
19.10.18,1836.274298,2094.709138,1825.047303,2096.543078
22.10.18,1829.597569,2084.37632,1817.741166,2084.815859
23.10.18,1793.967484,2025.927902,1783.122792,2026.931916
24.10.18,1786.937095,2008.229145,1778.007745,2010.784078
25.10.18,1811.637204,2035.327225,1801.289007,2038.738935
26.10.18,1795.854461,2014.626432,1784.504398,2017.768378
29.10.18,1819.345742,2043.971872,1807.870568,2047.485674
30.10.18,1814.680039,2033.126399,1801.91339,2034.82376
31.10.18,1847.127071,2073.227379,1835.529241,2075.765303
01.11.18,1852.016514,2085.178054,1838.275458,2086.779925
02.11.18,1868.11324,2105.011191,1853.79495,2106.891572
05.11.18,1858.799498,2094.021263,1846.113234,2097.873707
06.11.18,1852.726012,2090.774171,1841.549428,2094.525363
07.11.18,1859.352167,2101.888959,1845.73918,2103.655336
08.11.18,1850.818086,2092.425366,1837.885947,2095.985971
09.11.18,1854.907975,2091.572287,1843.013049,2095.592143
12.11.18,1826.873208,2055.78449,1814.726338,2059.522037
13.11.18,1848.948196,2081.240494,1835.733666,2085.350139
14.11.18,1839.936547,2071.311722,1825.369224,2074.578183
15.11.18,1818.406681,2051.401703,1804.222837,2055.267966
16.11.18,1821.238127,2050.330738,1809.228756,2056.252103
19.11.18,1796.663119,2026.16459,1784.684465,2032.372561
20.11.18,1771.446286,1997.182455,1763.727485,2005.370763
21.11.18,1794.533386,2025.541758,1785.984277,2032.832686
22.11.18,1778.02045,2012.569037,1769.520103,2019.669935
23.11.18,1788.291856,2025.312055,1780.672111,2032.728692
26.11.18,1810.547333,2047.131645,1801.475889,2053.792088
27.11.18,1808.497783,2034.517209,1797.282432,2039.257545
28.11.18,1803.438762,2031.50873,1790.026314,2034.884375
29.11.18,1805.460043,2043.888088,1791.313603,2046.939188
30.11.18,1792.921711,2031.399327,1779.079856,2036.115014
03.12.18,1822.057507,2069.59015,1810.437991,2075.60902
04.12.18,1807.777014,2035.833124,1796.424816,2042.65142
05.12.18,1789.008624,2015.785259,1776.691973,2021.623359
06.12.18,1731.384989,1945.855485,1719.542749,1950.949929
07.12.18,1733.572178,1946.184636,1721.276047,1951.101861
10.12.18,1703.93464,1909.165837,1691.87759,1914.117937
11.12.18,1724.082585,1929.71843,1712.104622,1934.950452
12.12.18,1742.944417,1968.873663,1731.412453,1974.843291
13.12.18,1740.496252,1975.968278,1731.82342,1986.132057
14.12.18,1728.619774,1956.277129,1718.440357,1965.293424
17.12.18,1708.564232,1932.440623,1697.899808,1941.547284
18.12.18,1703.2869,1920.622529,1691.836142,1928.422186
19.12.18,1709.413577,1924.350558,1697.463227,1933.036428
20.12.18,1686.923856,1892.478554,1675.79378,1902.034032
21.12.18,1692.028663,1900.54488,1680.230502,1907.957499
24.12.18,1692.028663,1900.54488,1680.230502,1907.957499
25.12.18,1692.028663,1900.54488,1680.230502,1907.957499
26.12.18,1692.028663,1900.54488,1680.230502,1907.957499
27.12.18,1660.724081,1869.082497,1649.341927,1876.873653
28.12.18,1685.375497,1900.351651,1673.487048,1907.629385
31.12.18,1685.375497,1900.351651,1673.487048,1907.629385
01.01.19,1685.375497,1900.351651,1673.487048,1907.629385
02.01.19,1687.610961,1905.737121,1675.258255,1914.102942
03.01.19,1665.571691,1872.882546,1652.952245,1880.663562
04.01.19,1719.179555,1935.802614,1708.111691,1945.770214
07.01.19,1717.473609,1946.11524,1704.622782,1953.295812
08.01.19,1731.546714,1967.929441,1720.114422,1976.606183
09.01.19,1750.866645,1994.379624,1739.419538,2002.963701
10.01.19,1754.391207,1989.899923,1743.865544,1998.556856
11.01.19,1749.119317,1983.646563,1738.583985,1991.738904
14.01.19,1742.739482,1971.298652,1732.19026,1979.133361
15.01.19,1743.537134,1987.094348,1734.614508,1998.126729
16.01.19,1749.517153,1999.291091,1740.012792,2009.413959
17.01.19,1749.399384,1999.713559,1738.599015,2011.044962
18.01.19,1788.537423,2047.007861,1778.07626,2058.990814
21.01.19,1790.294695,2048.955205,1779.16601,2059.99669
22.01.19,1786.936091,2046.137073,1775.440793,2057.799747
23.01.19,1787.586622,2048.649441,1776.739924,2060.695043
24.01.19,1796.64691,2064.510012,1785.87784,2076.367988
25.01.19,1815.262382,2092.414127,1803.313144,2103.452458
28.01.19,1805.160485,2084.908878,1793.764997,2097.070218
29.01.19,1817.561161,2090.877785,1807.71427,2104.635804
30.01.19,1821.551039,2087.368658,1809.75408,2099.203839
31.01.19,1813.474561,2075.605643,1801.625975,2086.859801
01.02.19,1819.385708,2073.438455,1805.523281,2082.32966
04.02.19,1819.882163,2076.917949,1806.487632,2086.753631
05.02.19,1850.250033,2115.023829,1837.242688,2126.393204
06.02.19,1846.909329,2121.52118,1833.212666,2132.449686
07.02.19,1804.648779,2077.034016,1791.667954,2088.174734
08.02.19,1784.216416,2046.362918,1771.808367,2058.183564
11.02.19,1802.729552,2067.214975,1790.624634,2080.078587
12.02.19,1821.066479,2090.03852,1808.118879,2101.332802
13.02.19,1831.965612,2104.063007,1815.893023,2112.770627
14.02.19,1819.383634,2098.307862,1802.181199,2105.631394
15.02.19,1850.394053,2123.570432,1831.695513,2130.682742
18.02.19,1855.691123,2135.235463,1836.82415,2142.670901
19.02.19,1860.066927,2140.016803,1843.448446,2149.998913
20.02.19,1869.824109,2147.632077,1853.836744,2156.518771
21.02.19,1869.41829,2149.663326,1853.688663,2160.55576
22.02.19,1871.709621,2154.291589,1856.026536,2164.785071
25.02.19,1878.627551,2161.230047,1863.701104,2172.930646
26.02.19,1884.408603,2163.790357,1871.657548,2177.271716
27.02.19,1866.634295,2143.842195,1852.975042,2156.519093
28.02.19,1873.524076,2147.753733,1858.349527,2159.665693
01.03.19,1894.253955,2175.625605,1881.337242,2189.52377
04.03.19,1897.480868,2179.780353,1886.174661,2194.163787
05.03.19,1899.796876,2183.089795,1888.034972,2197.408109
06.03.19,1898.231308,2177.995047,1886.180918,2193.164001
07.03.19,1877.252576,2149.567276,1863.758471,2162.224864
08.03.19,1861.873395,2134.330788,1846.321688,2145.487889
11.03.19,1877.51574,2151.078321,1861.577367,2161.791577
